CODIGO VALVULA REFERENCIA;ID_USUARIO;GRUPO_USUARIO;ESTRATO;CLASE_SERVICIO;PRESION_SISTEMA;KPT_SISTEMA;TIPO_MEDIDOR;PERIODO;CONSUMO
VALVULA_4;USU_8;No Residencial;-;INDUSTRIAL;0.35;1.148972686;EPMGG10;202503;2356.565
VALVULA_4;USU_9;No Residencial;-;INDUSTRIAL;0.32;1.119761516;EPMGMR-8(G6);202503;501.499
VALVULA_4;USU_10;No Residencial;-;INDUSTRIAL;0.6;1.392399103;EPMGDELTA G40;202503;14156.746
VALVULA_4;USU_12;No Residencial;-;COMERCIAL;0.2;1.002916836;EPMGG2.5;202503;756.569
VALVULA_4;USU_14;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGG10;202503;717.241
VALVULA_4;USU_15;No Residencial;-;INDUSTRIAL;1.055;1.835435181;EPMGDELTA G25;202503;8575.153
VALVULA_4;USU_16;No Residencial;-;INDUSTRIAL;0.91;1.694247859;EPMGG25;202503;547.242
VALVULA_4;USU_17;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGMR-12(G10);202503;244.205
VALVULA_4;USU_20;No Residencial;-;INDUSTRIAL;1.049;1.829592947;EPMGIM-RM G25;202503;6484.077
VALVULA_4;USU_23;No Residencial;-;INDUSTRIAL;1;1.781881369;EPMGAC-630;202503;1131.495
VALVULA_4;USU_8;No Residencial;-;INDUSTRIAL;0.35;1.148972686;EPMGG10;202504;0
VALVULA_4;USU_8;No Residencial;-;INDUSTRIAL;0.35;1.148972686;EPMGG10;202504;2862.757
VALVULA_4;USU_9;No Residencial;-;INDUSTRIAL;0.32;1.119761516;EPMGMR-8(G6);202504;0
VALVULA_4;USU_9;No Residencial;-;INDUSTRIAL;0.32;1.119761516;EPMGMR-8(G6);202504;372.511
VALVULA_4;USU_10;No Residencial;-;INDUSTRIAL;0.6;1.392399103;EPMGDELTA G40;202504;0
VALVULA_4;USU_10;No Residencial;-;INDUSTRIAL;0.6;1.392399103;EPMGDELTA G40;202504;14185.863
VALVULA_4;USU_12;No Residencial;-;COMERCIAL;0.2;1.002916836;EPMGG2.5;202504;0
VALVULA_4;USU_12;No Residencial;-;COMERCIAL;0.2;1.002916836;EPMGG2.5;202504;361.245
VALVULA_4;USU_13;No Residencial;-;COMERCIAL;0.16;0.962994904;EPMGG-6;202504;0
VALVULA_4;USU_14;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGG10;202504;0
VALVULA_4;USU_14;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGG10;202504;425.246
VALVULA_4;USU_15;No Residencial;-;INDUSTRIAL;1.055;1.835435181;EPMGDELTA G25;202504;0
VALVULA_4;USU_15;No Residencial;-;INDUSTRIAL;1.055;1.835435181;EPMGDELTA G25;202504;7200.412
VALVULA_4;USU_16;No Residencial;-;INDUSTRIAL;0.91;1.694247859;EPMGG25;202504;0
VALVULA_4;USU_16;No Residencial;-;INDUSTRIAL;0.91;1.694247859;EPMGG25;202504;811.545
VALVULA_4;USU_17;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGMR-12(G10);202504;0
VALVULA_4;USU_17;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGMR-12(G10);202504;295.617
VALVULA_4;USU_20;No Residencial;-;INDUSTRIAL;1.049;1.829592947;EPMGIM-RM G25;202504;0
VALVULA_4;USU_20;No Residencial;-;INDUSTRIAL;1.049;1.829592947;EPMGIM-RM G25;202504;3560.388
VALVULA_4;USU_22;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGFMR DN40 G40;202504;0
VALVULA_4;USU_23;No Residencial;-;INDUSTRIAL;1;1.781881369;EPMGAC-630;202504;0
VALVULA_4;USU_23;No Residencial;-;INDUSTRIAL;1;1.781881369;EPMGAC-630;202504;997.854
VALVULA_4;USU_8;No Residencial;-;INDUSTRIAL;0.35;1.148972686;EPMGG10;202505;2886.538
VALVULA_4;USU_9;No Residencial;-;INDUSTRIAL;0.32;1.119761516;EPMGMR-8(G6);202505;264.649
VALVULA_4;USU_10;No Residencial;-;INDUSTRIAL;0.6;1.392399103;EPMGDELTA G40;202505;12365.314
VALVULA_4;USU_12;No Residencial;-;COMERCIAL;0.2;1.002916836;EPMGG2.5;202505;12.658
VALVULA_4;USU_14;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGG10;202505;267.662
VALVULA_4;USU_15;No Residencial;-;INDUSTRIAL;1.055;1.835435181;EPMGDELTA G25;202505;7593.195
VALVULA_4;USU_16;No Residencial;-;INDUSTRIAL;0.91;1.694247859;EPMGG25;202505;765.8
VALVULA_4;USU_17;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGMR-12(G10);202505;140.214
VALVULA_4;USU_20;No Residencial;-;INDUSTRIAL;1.049;1.829592947;EPMGIM-RM G25;202505;3675.652
VALVULA_4;USU_22;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGFMR DN40 G40;202505;38.109
VALVULA_4;USU_23;No Residencial;-;INDUSTRIAL;1;1.781881369;EPMGAC-630;202505;1388.086
VALVULA_4;USU_8;No Residencial;-;INDUSTRIAL;0.35;1.148972686;EPMGG10;202506;2968.072
VALVULA_4;USU_9;No Residencial;-;INDUSTRIAL;0.32;1.119761516;EPMGMR-8(G6);202506;182.363
VALVULA_4;USU_10;No Residencial;-;INDUSTRIAL;0.6;1.392399103;EPMGDELTA G40;202506;9647.663
VALVULA_4;USU_12;No Residencial;-;COMERCIAL;0.2;1.002916836;EPMGG2.5;202506;12.658
VALVULA_4;USU_14;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGG10;202506;789.081
VALVULA_4;USU_15;No Residencial;-;INDUSTRIAL;1.055;1.835435181;EPMGDELTA G25;202506;7095.792
VALVULA_4;USU_16;No Residencial;-;INDUSTRIAL;0.91;1.694247859;EPMGG25;202506;533.688
VALVULA_4;USU_17;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGMR-12(G10);202506;66.601
VALVULA_4;USU_20;No Residencial;-;INDUSTRIAL;1.049;1.829592947;EPMGIM-RM G25;202506;5927.881
VALVULA_4;USU_22;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGFMR DN40 G40;202506;5.774
VALVULA_4;USU_23;No Residencial;-;INDUSTRIAL;1;1.781881369;EPMGAC-630;202506;1006.763
VALVULA_4;USU_8;No Residencial;-;INDUSTRIAL;0.35;1.148972686;EPMGG10;202507;2727.999
VALVULA_4;USU_9;No Residencial;-;INDUSTRIAL;0.32;1.119761516;EPMGMR-8(G6);202507;204.603
VALVULA_4;USU_10;No Residencial;-;INDUSTRIAL;0.6;1.392399103;EPMGDELTA G40;202507;13919.644
VALVULA_4;USU_12;No Residencial;-;COMERCIAL;0.2;1.002916836;EPMGG2.5;202507;14.606
VALVULA_4;USU_14;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGG10;202507;633.814
VALVULA_4;USU_15;No Residencial;-;INDUSTRIAL;1.055;1.835435181;EPMGDELTA G25;202507;8944.076
VALVULA_4;USU_16;No Residencial;-;INDUSTRIAL;0.91;1.694247859;EPMGG25;202507;491.332
VALVULA_4;USU_17;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGMR-12(G10);202507;106.329
VALVULA_4;USU_20;No Residencial;-;INDUSTRIAL;1.049;1.829592947;EPMGIM-RM G25;202507;5616.85
VALVULA_4;USU_22;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGFMR DN40 G40;202507;41.573
VALVULA_4;USU_23;No Residencial;-;INDUSTRIAL;1;1.781881369;EPMGAC-630;202507;1272.263
VALVULA_4;USU_8;No Residencial;-;INDUSTRIAL;0.35;1.148972686;EPMGG10;202508;2674.808
VALVULA_4;USU_9;No Residencial;-;INDUSTRIAL;0.32;1.119761516;EPMGMR-8(G6);202508;164.605
VALVULA_4;USU_10;No Residencial;-;INDUSTRIAL;0.6;1.392399103;EPMGDELTA G40;202508;12099.948
VALVULA_4;USU_12;No Residencial;-;COMERCIAL;0.2;1.002916836;EPMGG2.5;202508;6.018
VALVULA_4;USU_14;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGG10;202508;888.662
VALVULA_4;USU_15;No Residencial;-;INDUSTRIAL;1.055;1.835435181;EPMGDELTA G25;202508;8591.672
VALVULA_4;USU_16;No Residencial;-;INDUSTRIAL;0.91;1.694247859;EPMGG25;202508;567.573
VALVULA_4;USU_17;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGMR-12(G10);202508;92.22
VALVULA_4;USU_20;No Residencial;-;INDUSTRIAL;1.049;1.829592947;EPMGIM-RM G25;202508;4530.072
VALVULA_4;USU_23;No Residencial;-;INDUSTRIAL;1;1.781881369;EPMGAC-630;202508;939.051
VALVULA_4;USU_8;No Residencial;-;INDUSTRIAL;0.35;1.148972686;EPMGG10;202509;3278.019
VALVULA_4;USU_9;No Residencial;-;INDUSTRIAL;0.32;1.119761516;EPMGMR-8(G6);202509;468.06
VALVULA_4;USU_10;No Residencial;-;INDUSTRIAL;0.6;1.392399103;EPMGDELTA G40;202509;12931.21
VALVULA_4;USU_14;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGG10;202509;179.649
VALVULA_4;USU_15;No Residencial;-;INDUSTRIAL;1.055;1.835435181;EPMGDELTA G25;202509;8523.761
VALVULA_4;USU_16;No Residencial;-;INDUSTRIAL;0.91;1.694247859;EPMGG25;202509;594.681
VALVULA_4;USU_17;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGMR-12(G10);202509;183.242
VALVULA_4;USU_20;No Residencial;-;INDUSTRIAL;1.049;1.829592947;EPMGIM-RM G25;202509;5422.913
VALVULA_4;USU_22;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGFMR DN40 G40;202509;34.732
VALVULA_4;USU_23;No Residencial;-;INDUSTRIAL;1;1.781881369;EPMGAC-630;202509;753.736
VALVULA_4;USU_8;No Residencial;-;INDUSTRIAL;0.35;1.148972686;EPMGG10;202510;2929.88
VALVULA_4;USU_9;No Residencial;-;INDUSTRIAL;0.32;1.119761516;EPMGMR-8(G6);202510;436.462
VALVULA_4;USU_10;No Residencial;-;INDUSTRIAL;0.6;1.392399103;EPMGDELTA G40;202510;13183.235
VALVULA_4;USU_14;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGG10;202510;7.186
VALVULA_4;USU_15;No Residencial;-;INDUSTRIAL;1.055;1.835435181;EPMGDELTA G25;202510;8956.924
VALVULA_4;USU_16;No Residencial;-;INDUSTRIAL;0.91;1.694247859;EPMGG25;202510;892.869
VALVULA_4;USU_17;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGMR-12(G10);202510;229.95
VALVULA_4;USU_20;No Residencial;-;INDUSTRIAL;1.049;1.829592947;EPMGIM-RM G25;202510;6427.36
VALVULA_4;USU_22;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGFMR DN40 G40;202510;82.638
VALVULA_4;USU_23;No Residencial;-;INDUSTRIAL;1;1.781881369;EPMGAC-630;202510;1195.642
VALVULA_4;USU_8;No Residencial;-;INDUSTRIAL;0.35;1.148972686;EPMGG10;202511;3215.975
VALVULA_4;USU_9;No Residencial;-;INDUSTRIAL;0.32;1.119761516;EPMGMR-8(G6);202511;133.252
VALVULA_4;USU_9;No Residencial;-;INDUSTRIAL;0.32;1.119761516;EPMGMR-8(G6);202511;400
VALVULA_4;USU_10;No Residencial;-;INDUSTRIAL;0.6;1.392399103;EPMGDELTA G40;202511;14078.547
VALVULA_4;USU_14;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGG10;202511;287.438
VALVULA_4;USU_15;No Residencial;-;INDUSTRIAL;1.055;1.835435181;EPMGDELTA G25;202511;9511.225
VALVULA_4;USU_16;No Residencial;-;INDUSTRIAL;0.91;1.694247859;EPMGG25;202511;2763.318
VALVULA_4;USU_17;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGMR-12(G10);202511;304.205
VALVULA_4;USU_20;No Residencial;-;INDUSTRIAL;1.049;1.829592947;EPMGIM-RM G25;202511;7168.345
VALVULA_4;USU_22;No Residencial;-;INDUSTRIAL;0.4;1.19765797;EPMGFMR DN40 G40;202511;65.871
VALVULA_4;USU_23;No Residencial;-;INDUSTRIAL;1;1.781881369;EPMGAC-630;202511;1270.481
VALVULA_5;USU_25;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;7.608
VALVULA_5;USU_26;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;0.845
VALVULA_5;USU_27;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;10.144
VALVULA_5;USU_28;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;8.453
VALVULA_5;USU_29;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;16.906
VALVULA_5;USU_30;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;10.144
VALVULA_5;USU_31;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;7.608
VALVULA_5;USU_32;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;15.215
VALVULA_5;USU_33;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;10.144
VALVULA_5;USU_34;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;7.608
VALVULA_5;USU_35;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;5.917
VALVULA_5;USU_36;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;21.132
VALVULA_5;USU_37;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;6.762
VALVULA_5;USU_38;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6(G1.6);202409;4.599
VALVULA_5;USU_39;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;10.144
VALVULA_5;USU_40;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;15.215
VALVULA_5;USU_41;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;11.834
VALVULA_5;USU_42;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;4.226
VALVULA_5;USU_43;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;14.37
VALVULA_5;USU_44;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;5.917
VALVULA_5;USU_45;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;6.762
VALVULA_5;USU_46;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;10.144
VALVULA_5;USU_47;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;11.834
VALVULA_5;USU_48;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;20.287
VALVULA_5;USU_49;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;23.668
VALVULA_5;USU_50;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;21.132
VALVULA_5;USU_51;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;6.762
VALVULA_5;USU_52;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;9.298
VALVULA_5;USU_53;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;73.541
VALVULA_5;USU_55;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;28.74
VALVULA_5;USU_56;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;38.038
VALVULA_5;USU_57;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;6.762
VALVULA_5;USU_58;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;20.287
VALVULA_5;USU_59;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;27.049
VALVULA_5;USU_60;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;5.917
VALVULA_5;USU_61;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;5.917
VALVULA_5;USU_62;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;8.453
VALVULA_5;USU_63;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6(G1.6);202409;19.316
VALVULA_5;USU_64;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6(G1.6);202409;11.957
VALVULA_5;USU_65;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;5.917
VALVULA_5;USU_66;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;21.132
VALVULA_5;USU_67;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;13.525
VALVULA_5;USU_68;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6(G1.6);202409;15.637
VALVULA_5;USU_69;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;13.525
VALVULA_5;USU_70;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;0.845
VALVULA_5;USU_71;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;16.906
VALVULA_5;USU_72;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;9.298
VALVULA_5;USU_73;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;22.823
VALVULA_5;USU_74;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;10.144
VALVULA_5;USU_75;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;19.442
VALVULA_5;USU_76;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;11.834
VALVULA_5;USU_77;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;12.679
VALVULA_5;USU_78;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.07;0.88661;EPMGG1.6(G1.6);202409;12.431
VALVULA_5;USU_79;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;20.287
VALVULA_5;USU_80;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;0.845
VALVULA_5;USU_81;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;15.215
VALVULA_5;USU_82;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;9.298
VALVULA_5;USU_83;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;11.834
VALVULA_5;USU_84;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;3.381
VALVULA_5;USU_86;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;24.514
VALVULA_5;USU_87;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;7.608
VALVULA_5;USU_88;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;6.762
VALVULA_5;USU_89;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;9.298
VALVULA_5;USU_90;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;18.597
VALVULA_5;USU_91;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;20.287
VALVULA_5;USU_92;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;5.917
VALVULA_5;USU_93;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;5.072
VALVULA_5;USU_94;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;18.597
VALVULA_5;USU_95;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;16.061
VALVULA_5;USU_96;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;10.144
VALVULA_5;USU_97;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;14.37
VALVULA_5;USU_98;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;5.917
VALVULA_5;USU_99;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;0.845
VALVULA_5;USU_100;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;1.691
VALVULA_5;USU_101;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;26.204
VALVULA_5;USU_102;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;8.453
VALVULA_5;USU_103;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;20.287
VALVULA_5;USU_104;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;10.144
VALVULA_5;USU_105;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;6.762
VALVULA_5;USU_106;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;11.834
VALVULA_5;USU_107;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;26.204
VALVULA_5;USU_108;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;21.978
VALVULA_5;USU_109;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;6.762
VALVULA_5;USU_111;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;22.823
VALVULA_5;USU_112;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;34.657
VALVULA_5;USU_113;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;17.751
VALVULA_5;USU_114;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;3.381
VALVULA_5;USU_115;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;20.287
VALVULA_5;USU_116;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;10.989
VALVULA_5;USU_117;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;5.917
VALVULA_5;USU_118;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;10.144
VALVULA_5;USU_119;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;2.536
VALVULA_5;USU_120;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;10.989
VALVULA_5;USU_121;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;11.834
VALVULA_5;USU_122;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;3.381
VALVULA_5;USU_123;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;4.226
VALVULA_5;USU_124;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;2.536
VALVULA_5;USU_125;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;17.751
VALVULA_5;USU_126;RESIDENCIAL;Estrato 3;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;8.453
VALVULA_5;USU_127;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;3.381
VALVULA_5;USU_128;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;15.215
VALVULA_5;USU_129;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;5.917
VALVULA_5;USU_130;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;26.204
VALVULA_5;USU_131;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;6.762
VALVULA_5;USU_132;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.1;0.91581;EPMGG1.6(G1.6);202409;21.155
VALVULA_5;USU_133;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;8.453
VALVULA_5;USU_134;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;7.608
VALVULA_5;USU_135;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;14.37
VALVULA_5;USU_136;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;35.502
VALVULA_5;USU_137;RESIDENCIAL;Estrato 2;RESIDENCIAL;0.023;0.84088;EPMGG1.6(G1.6);202409;9.298
